order_id,product_item_id,start_time,order_created_ts,last_modified_ts,spacing_minutes,rate_type,order_item_id,psi/description,pour_element,extended_pour_element,pour_element_information,pour_method,local_time_zone,location_latitude,location_longitude
f5bf8ae5-44ea-41c4-af52-4e03554bf5f9,2398b1c8-a09d-498d-a182-cf1f3a5fc0d1,2021-02-25 18:00:00+00:00,2021-02-17 18:37:18.289715+00:00,2021-02-25 21:19:10.765593+00:00,20,SPACING_IN_MINUTES,6d97115e-9b29-4173-a4e9-290ca5415411,"4000,PERFORM60,6",,,,,America/New_York,38.994628,-76.932708
f5bf8ae5-44ea-41c4-af52-4e03554bf5f9,92c912c4-966f-4361-9c9f-c4343d1db64c,2021-02-25 18:00:00+00:00,2021-02-17 18:37:18.289715+00:00,2021-02-25 21:19:10.765593+00:00,20,SPACING_IN_MINUTES,cc79ea24-f425-4b3c-b7b8-b09665eda12c,"5000,PERFORM65,6",,,,crane_and_bucket,America/New_York,38.994628,-76.932708
f5bf8ae5-44ea-41c4-af52-4e03554bf5f9,d3a201be-c6b0-4127-8144-e68c177fdcaf,2021-02-25 18:00:00+00:00,2021-02-17 18:37:18.289715+00:00,2021-02-25 21:19:10.765593+00:00,20,SPACING_IN_MINUTES,ec67123a-1a61-4ded-8134-db9c132c9eb7,"6000,PERFORM65,6",,,,,America/New_York,38.994628,-76.932708
eeeba696-057c-4501-9965-a9657e21e5c0,78bcea62-06d6-4e0b-b2bd-3b9e464ac3b4,2021-02-25 19:00:00+00:00,2021-02-16 20:05:25.107495+00:00,2021-02-25 20:25:31.518513+00:00,30,SPACING_IN_MINUTES,a835a6ad-e665-4d21-83cc-90fe57a25e95,"5000,PERFORM64,6",other,other,,other,America/New_York,38.969345,-76.996628
a0bc5404-e169-4919-a4cb-fb12d74d34ec,f904f37a-db70-43c2-8a80-9c24e6b8ca9f,2021-02-26 10:00:00+00:00,2021-02-18 18:45:04.556294+00:00,2021-02-27 02:20:27.865760+00:00,12,SPACING_IN_MINUTES,95b6cdca-8136-4eb9-8d3a-8a74ad171eae,"5000,CHRONOLIA 4",,,,pump,America/New_York,38.905761,-77.000610
a0bc5404-e169-4919-a4cb-fb12d74d34ec,f904f37a-db70-43c2-8a80-9c24e6b8ca9f,2021-02-26 10:00:00+00:00,2021-02-18 18:45:04.556294+00:00,2021-02-27 02:20:27.865760+00:00,12,SPACING_IN_MINUTES,c1e84ea2-0349-4882-870f-8ba4f32306cb,"5000,CHRONOLIA 4",,,,pump,America/New_York,38.905761,-77.000610
a0bc5404-e169-4919-a4cb-fb12d74d34ec,fb9d97a7-87a3-4270-a326-9dbe28301edc,2021-02-26 10:00:00+00:00,2021-02-18 18:45:04.556294+00:00,2021-02-27 02:20:27.865760+00:00,12,SPACING_IN_MINUTES,fb4f88f8-2502-46aa-a6db-f1fd0424981b,"8000,PERFORM79,6",,,,pump,America/New_York,38.905761,-77.000610
a0bc5404-e169-4919-a4cb-fb12d74d34ec,f904f37a-db70-43c2-8a80-9c24e6b8ca9f,2021-02-26 10:00:00+00:00,2021-02-18 18:45:04.556294+00:00,2021-02-27 02:20:27.865760+00:00,12,SPACING_IN_MINUTES,71c12588-ac7a-4aba-8841-10ac8be8c0ef,"5000,CHRONOLIA 4",,,,pump,America/New_York,38.905761,-77.000610
a0bc5404-e169-4919-a4cb-fb12d74d34ec,fb9d97a7-87a3-4270-a326-9dbe28301edc,2021-02-26 10:00:00+00:00,2021-02-18 18:45:04.556294+00:00,2021-02-27 02:20:27.865760+00:00,12,SPACING_IN_MINUTES,56f425c1-2e24-4f0f-8dbf-b375f875c813,"8000,PERFORM79,6",other,slab_on_deck,,crane_and_bucket,America/New_York,38.905761,-77.000610
a0bc5404-e169-4919-a4cb-fb12d74d34ec,fb9d97a7-87a3-4270-a326-9dbe28301edc,2021-02-26 10:00:00+00:00,2021-02-18 18:45:04.556294+00:00,2021-02-27 02:20:27.865760+00:00,60,SPACING_IN_MINUTES,22e267fe-ae7c-40d9-ad2f-07b0ce1a3bd1,"8000,PERFORM79,6",,,,pump,America/New_York,38.905761,-77.000610
4c889200-6a1c-4379-b513-de5f64c4b911,92c912c4-966f-4361-9c9f-c4343d1db64c,2021-02-26 18:00:00+00:00,2021-02-18 18:45:56.109881+00:00,2021-02-26 21:06:02.377469+00:00,30,SPACING_IN_MINUTES,ca620d92-e611-43ad-b48b-e93e64f39cec,"5000,PERFORM65,6",shear_wall,walls,,crane_and_bucket,America/New_York,38.906051,-77.001968
e92d75c4-cde4-4ff8-a0f5-96dac2f51fdb,78bcea62-06d6-4e0b-b2bd-3b9e464ac3b4,2021-03-03 13:00:00+00:00,2021-02-24 13:15:24.246283+00:00,2021-03-03 19:31:03.520974+00:00,20,SPACING_IN_MINUTES,ac592983-7cf0-426f-9caf-2bb240ea3168,"5000,PERFORM64,6",shear_wall,walls,,pump,America/New_York,39.000778,-77.003296
e92d75c4-cde4-4ff8-a0f5-96dac2f51fdb,78bcea62-06d6-4e0b-b2bd-3b9e464ac3b4,2021-03-03 13:00:00+00:00,2021-02-24 13:15:24.246283+00:00,2021-03-03 19:31:03.520974+00:00,20,SPACING_IN_MINUTES,7c8c8b7a-4286-4c28-8dfe-b5ca9ac1aaf7,"5000,PERFORM64,6",,,,,America/New_York,39.000778,-77.003296
84e8d6de-1439-46cd-8b5a-9b835a6e2d8a,fb3422c3-f19b-4b7f-aab9-b5e9a2d8e16f,2021-03-03 14:00:00+00:00,2021-02-25 15:51:43.763600+00:00,2021-03-04 04:30:27.868474+00:00,15,SPACING_IN_MINUTES,d78e3a1f-4630-46a0-97fa-4c0a814ddec4,"8000,PERFORM82,B",other,ramp,,crane_and_bucket,America/New_York,38.905915,-77.002060
84e8d6de-1439-46cd-8b5a-9b835a6e2d8a,f904f37a-db70-43c2-8a80-9c24e6b8ca9f,2021-03-03 14:00:00+00:00,2021-02-25 15:51:43.763600+00:00,2021-03-04 04:30:27.868474+00:00,15,SPACING_IN_MINUTES,889889fe-a614-43f2-a37b-8acdf1bafd45,"5000,CHRONOLIA 4",,,,,America/New_York,38.905915,-77.002060
84e8d6de-1439-46cd-8b5a-9b835a6e2d8a,fb3422c3-f19b-4b7f-aab9-b5e9a2d8e16f,2021-03-03 14:00:00+00:00,2021-02-25 15:51:43.763600+00:00,2021-03-04 04:30:27.868474+00:00,60,SPACING_IN_MINUTES,2b1b0539-96e2-4353-a8b8-045c0e4ddf62,"8000,PERFORM82,B",,,,,America/New_York,38.905915,-77.002060
da6d54f3-06a4-4dd6-ba46-597d4058c90d,ef816d89-f9d0-4a3a-a3c4-fc91aad8af65,2021-03-03 15:00:00+00:00,2021-02-23 16:13:19.943389+00:00,2021-03-03 21:36:10.864629+00:00,8,SPACING_IN_MINUTES,590ce7a7-dfc2-4a4d-b9e3-280142802fa9,"5000,PERFORM66,6",other,slab_on_deck,,pump,America/New_York,38.991790,-77.027863
da6d54f3-06a4-4dd6-ba46-597d4058c90d,50613d94-e1b0-43d7-ad2a-570b736d4a47,2021-03-03 15:00:00+00:00,2021-02-23 16:13:19.943389+00:00,2021-03-03 21:36:10.864629+00:00,8,SPACING_IN_MINUTES,93c387b5-f4bc-497d-991a-17a9b8603b9d,"5000,CHRONOLIA 4",,,,,America/New_York,38.991790,-77.027863
da6d54f3-06a4-4dd6-ba46-597d4058c90d,78bcea62-06d6-4e0b-b2bd-3b9e464ac3b4,2021-03-03 15:00:00+00:00,2021-02-23 16:13:19.943389+00:00,2021-03-03 21:36:10.864629+00:00,10,SPACING_IN_MINUTES,d7110b28-37d2-4f76-af76-bfdc37ec3097,"5000,PERFORM64,6",,,,pump,America/New_York,38.991790,-77.027863
fa4e07e3-d08f-4169-a5ab-d21b8cb4abbe,92c912c4-966f-4361-9c9f-c4343d1db64c,2021-03-05 17:30:00+00:00,2021-02-25 15:44:50.763647+00:00,2021-03-05 20:06:44.489288+00:00,70,SPACING_IN_MINUTES,3bc9e2c9-1a81-4f82-a7b1-0e5d65566b4c,"5000,PERFORM65,6",shear_wall,walls,,crane_and_bucket,America/New_York,38.906021,-77.001938
de9cd3b1-29fb-4b52-ab17-4ba8aa7e5ec7,f904f37a-db70-43c2-8a80-9c24e6b8ca9f,2021-03-08 10:00:00+00:00,2021-03-04 14:14:30.544945+00:00,2021-03-09 00:46:44.485271+00:00,12,SPACING_IN_MINUTES,311b95cd-d655-45b9-91ed-93313859dfbe,"5000,CHRONOLIA 4",,,,pump,America/New_York,38.906051,-77.001968
de9cd3b1-29fb-4b52-ab17-4ba8aa7e5ec7,f904f37a-db70-43c2-8a80-9c24e6b8ca9f,2021-03-08 10:00:00+00:00,2021-03-04 14:14:30.544945+00:00,2021-03-09 00:46:44.485271+00:00,12,SPACING_IN_MINUTES,1cd6a8e6-02af-45d0-87a2-bfc18c68c231,"5000,CHRONOLIA 4",,,,pump,America/New_York,38.906051,-77.001968
de9cd3b1-29fb-4b52-ab17-4ba8aa7e5ec7,f904f37a-db70-43c2-8a80-9c24e6b8ca9f,2021-03-08 10:00:00+00:00,2021-03-04 14:14:30.544945+00:00,2021-03-09 00:46:44.485271+00:00,12,SPACING_IN_MINUTES,fa3c60c9-6c1b-45e5-8023-d5020f39b8b1,"5000,CHRONOLIA 4",,,,pump,America/New_York,38.906051,-77.001968
de9cd3b1-29fb-4b52-ab17-4ba8aa7e5ec7,fb3422c3-f19b-4b7f-aab9-b5e9a2d8e16f,2021-03-08 10:00:00+00:00,2021-03-04 14:14:30.544945+00:00,2021-03-09 00:46:44.485271+00:00,60,SPACING_IN_MINUTES,28d77599-088e-4136-8ed3-83cc8db2e294,"8000,PERFORM82,B",,,,pump,America/New_York,38.906051,-77.001968
de9cd3b1-29fb-4b52-ab17-4ba8aa7e5ec7,fb3422c3-f19b-4b7f-aab9-b5e9a2d8e16f,2021-03-08 10:00:00+00:00,2021-03-04 14:14:30.544945+00:00,2021-03-09 00:46:44.485271+00:00,60,SPACING_IN_MINUTES,cd11b1e4-98ad-46ad-bdb0-e0ad2e9713b9,"8000,PERFORM82,B",,,,pump,America/New_York,38.906051,-77.001968
de9cd3b1-29fb-4b52-ab17-4ba8aa7e5ec7,fb3422c3-f19b-4b7f-aab9-b5e9a2d8e16f,2021-03-08 10:00:00+00:00,2021-03-04 14:14:30.544945+00:00,2021-03-09 00:46:44.485271+00:00,12,SPACING_IN_MINUTES,9a3f5654-13a6-418e-a770-678b13b4ff8e,"8000,PERFORM82,B",,,,pump,America/New_York,38.906051,-77.001968
e54853d0-5773-4a37-91bf-f82154aa7e7b,92c912c4-966f-4361-9c9f-c4343d1db64c,2021-03-08 18:14:00+00:00,2021-03-04 12:08:55.395190+00:00,2021-03-08 21:14:27.753718+00:00,25,SPACING_IN_MINUTES,639c4f32-3ff5-47b9-9bc1-c29061b0f25c,"5000,PERFORM65,6",other,other,,direct_from_truck,America/New_York,38.911713,-77.024856
761c1d5c-05cd-4e39-b745-854d5e62dbc4,50613d94-e1b0-43d7-ad2a-570b736d4a47,2021-03-09 13:00:00+00:00,2021-03-01 20:26:46.508623+00:00,2021-03-10 01:05:44.502118+00:00,25,SPACING_IN_MINUTES,72c1a780-68c9-44e8-af8e-0b5bf7d45100,"5000,CHRONOLIA 4",other,slab_on_deck,,pump,America/New_York,38.991683,-77.027831
761c1d5c-05cd-4e39-b745-854d5e62dbc4,19cfa4fe-2aa3-40cc-87a0-feae1425544f,2021-03-09 13:00:00+00:00,2021-03-01 20:26:46.508623+00:00,2021-03-10 01:05:44.502118+00:00,60,SPACING_IN_MINUTES,48cd1931-fe3b-47f9-8fc1-028adab740c6,PUMP GROUT65B60B,,,,pump,America/New_York,38.991683,-77.027831
906aa4d1-452c-4d9d-92cc-9a955651d04e,92c912c4-966f-4361-9c9f-c4343d1db64c,2021-03-09 16:00:00+00:00,2021-03-04 14:17:24.967488+00:00,2021-03-10 04:00:46.574576+00:00,60,SPACING_IN_MINUTES,385760e2-202b-4983-8482-59043e2ec160,"5000,PERFORM65,6",shear_wall,walls,,crane_and_bucket,America/New_York,38.905776,-77.000610
c4a312a9-b7fc-4620-874d-8f73bc492659,d6c5bc6e-6a0c-4960-8cea-e00f180eeaff,2021-03-10 11:25:00+00:00,2021-03-08 15:51:34.426066+00:00,2021-03-11 01:40:53.549019+00:00,10,SPACING_IN_MINUTES,de5a6ac4-11af-4b45-981e-2f3278f4c0c8,"5000,PERFORM65,6",,,,,America/New_York,38.994660,-76.932755
c4a312a9-b7fc-4620-874d-8f73bc492659,d6c5bc6e-6a0c-4960-8cea-e00f180eeaff,2021-03-10 11:25:00+00:00,2021-03-08 15:51:34.426066+00:00,2021-03-11 01:40:53.549019+00:00,10,SPACING_IN_MINUTES,14408726-415e-484c-8fb7-f22c3e57c181,"5000,PERFORM65,6",,,,pump,America/New_York,38.994660,-76.932755
c4a312a9-b7fc-4620-874d-8f73bc492659,d6c5bc6e-6a0c-4960-8cea-e00f180eeaff,2021-03-10 11:25:00+00:00,2021-03-08 15:51:34.426066+00:00,2021-03-11 01:40:53.549019+00:00,10,SPACING_IN_MINUTES,9596df9f-8137-46e9-af05-a520b73b85b0,"5000,PERFORM65,6",,,,crane_and_bucket,America/New_York,38.994660,-76.932755
c4a312a9-b7fc-4620-874d-8f73bc492659,19cfa4fe-2aa3-40cc-87a0-feae1425544f,2021-03-10 11:25:00+00:00,2021-03-08 15:51:34.426066+00:00,2021-03-11 01:40:53.549019+00:00,60,SPACING_IN_MINUTES,8d319d9d-f01d-47f1-8d34-67157f4e7a9c,PUMP GROUT65B60B,,,,pump,America/New_York,38.994660,-76.932755
dfee181c-59b8-461c-b262-356002ece2f7,50613d94-e1b0-43d7-ad2a-570b736d4a47,2021-03-10 15:00:00+00:00,2021-03-01 20:33:30.859626+00:00,2021-03-11 03:33:44.453258+00:00,8,SPACING_IN_MINUTES,e06f4cac-b45e-4be2-97e5-8109199087a9,"5000,CHRONOLIA 4",other,slab_on_deck,,pump,America/New_York,38.991638,-77.027725
856cfc2a-f867-4362-80a5-a25948fba5b9,fb3422c3-f19b-4b7f-aab9-b5e9a2d8e16f,2021-03-11 10:00:00+00:00,2021-03-04 14:15:14.136479+00:00,2021-03-12 02:05:44.495392+00:00,12,SPACING_IN_MINUTES,766c4fbc-1b63-42a0-8280-a0bd1e257a9a,"8000,PERFORM82,B",,,,,America/New_York,38.906051,-77.001968
856cfc2a-f867-4362-80a5-a25948fba5b9,f904f37a-db70-43c2-8a80-9c24e6b8ca9f,2021-03-11 10:00:00+00:00,2021-03-04 14:15:14.136479+00:00,2021-03-12 02:05:44.495392+00:00,12,SPACING_IN_MINUTES,5f415eb6-c65b-4fe3-9303-a44a22587926,"5000,CHRONOLIA 4",,,,,America/New_York,38.906051,-77.001968
856cfc2a-f867-4362-80a5-a25948fba5b9,fb3422c3-f19b-4b7f-aab9-b5e9a2d8e16f,2021-03-11 10:00:00+00:00,2021-03-04 14:15:14.136479+00:00,2021-03-12 02:05:44.495392+00:00,12,SPACING_IN_MINUTES,99ce81c8-dd9e-4304-a97e-350b616d78b4,"8000,PERFORM82,B",other,slab_on_deck,,crane_and_bucket,America/New_York,38.906051,-77.001968
856cfc2a-f867-4362-80a5-a25948fba5b9,fb3422c3-f19b-4b7f-aab9-b5e9a2d8e16f,2021-03-11 10:00:00+00:00,2021-03-04 14:15:14.136479+00:00,2021-03-12 02:05:44.495392+00:00,12,SPACING_IN_MINUTES,b0a08d43-434b-4f18-a826-6a44be19df13,"8000,PERFORM82,B",,,,,America/New_York,38.906051,-77.001968
856cfc2a-f867-4362-80a5-a25948fba5b9,f904f37a-db70-43c2-8a80-9c24e6b8ca9f,2021-03-11 10:00:00+00:00,2021-03-04 14:15:14.136479+00:00,2021-03-12 02:05:44.495392+00:00,12,SPACING_IN_MINUTES,af054a31-91d2-4e5f-bbfd-c06d289347ba,"5000,CHRONOLIA 4",,,,pump,America/New_York,38.906051,-77.001968
856cfc2a-f867-4362-80a5-a25948fba5b9,f904f37a-db70-43c2-8a80-9c24e6b8ca9f,2021-03-11 10:00:00+00:00,2021-03-04 14:15:14.136479+00:00,2021-03-12 02:05:44.495392+00:00,12,SPACING_IN_MINUTES,db783ebb-44e4-4a8c-b35c-49172d570800,"5000,CHRONOLIA 4",,,,,America/New_York,38.906051,-77.001968
856cfc2a-f867-4362-80a5-a25948fba5b9,f904f37a-db70-43c2-8a80-9c24e6b8ca9f,2021-03-11 10:00:00+00:00,2021-03-04 14:15:14.136479+00:00,2021-03-12 02:05:44.495392+00:00,12,SPACING_IN_MINUTES,56b5a9a0-7dfd-4483-b53f-bff1a81b5524,"5000,CHRONOLIA 4",,,,,America/New_York,38.906051,-77.001968
856cfc2a-f867-4362-80a5-a25948fba5b9,fb3422c3-f19b-4b7f-aab9-b5e9a2d8e16f,2021-03-11 10:00:00+00:00,2021-03-04 14:15:14.136479+00:00,2021-03-12 02:05:44.495392+00:00,12,SPACING_IN_MINUTES,a7e6edff-f9b1-423c-8d0c-00c60a806645,"8000,PERFORM82,B",,,,,America/New_York,38.906051,-77.001968
f0f7c567-5727-4269-8d32-85d068737f9f,78bcea62-06d6-4e0b-b2bd-3b9e464ac3b4,2021-03-11 14:30:00+00:00,2021-03-03 12:30:24.769804+00:00,2021-03-12 03:35:44.435694+00:00,20,SPACING_IN_MINUTES,24a7d898-3583-4691-bdbd-748797afd206,"5000,PERFORM64,6",shear_wall,walls,,pump,America/New_York,39.000565,-77.003066
50417f4a-701c-4f31-a92f-0c32f07667eb,d6c5bc6e-6a0c-4960-8cea-e00f180eeaff,2021-03-12 11:55:00+00:00,2021-03-04 16:41:44.299807+00:00,2021-03-12 21:17:04.256436+00:00,10,SPACING_IN_MINUTES,3f1d348c-ef47-4a0e-b6a8-218b992f4d58,"5000,PERFORM65,6",,,,pump,America/New_York,38.995056,-76.932311
50417f4a-701c-4f31-a92f-0c32f07667eb,19cfa4fe-2aa3-40cc-87a0-feae1425544f,2021-03-12 11:55:00+00:00,2021-03-04 16:41:44.299807+00:00,2021-03-12 21:17:04.256436+00:00,60,SPACING_IN_MINUTES,e4b6084f-b4eb-4dd3-b1ae-97048dfe7143,PUMP GROUT65B60B,,,,pump,America/New_York,38.995056,-76.932311
88bc550c-5063-41e6-b678-4084340be910,78bcea62-06d6-4e0b-b2bd-3b9e464ac3b4,2021-03-12 12:00:00+00:00,2021-03-04 12:18:45.473879+00:00,2021-03-12 18:18:58.430877+00:00,20,SPACING_IN_MINUTES,520975f0-fe39-42a8-a6be-d9430580a91a,"5000,PERFORM64,6",other,other,,crane_and_bucket,America/New_York,38.923645,-77.012130
577f1771-54c4-4169-9cdc-5cbae8cb02fb,fb3422c3-f19b-4b7f-aab9-b5e9a2d8e16f,2021-03-16 09:00:00+00:00,2021-03-11 15:30:03.955177+00:00,2021-03-16 15:02:33.006344+00:00,12,SPACING_IN_MINUTES,adbd5613-26ef-427c-b12d-0d0691ffd1b3,"8000,PERFORM82,B",,,,,America/New_York,38.906051,-77.001953
577f1771-54c4-4169-9cdc-5cbae8cb02fb,f904f37a-db70-43c2-8a80-9c24e6b8ca9f,2021-03-16 09:00:00+00:00,2021-03-11 15:30:03.955177+00:00,2021-03-16 15:02:33.006344+00:00,12,SPACING_IN_MINUTES,d43b9f21-fac4-4081-ad99-890cfaf85cda,"5000,CHRONOLIA 4",other,slab_on_deck,,crane_and_bucket,America/New_York,38.906051,-77.001953
577f1771-54c4-4169-9cdc-5cbae8cb02fb,f904f37a-db70-43c2-8a80-9c24e6b8ca9f,2021-03-16 09:00:00+00:00,2021-03-11 15:30:03.955177+00:00,2021-03-16 15:02:33.006344+00:00,12,SPACING_IN_MINUTES,05de1d35-6f54-4c43-a167-7d0d53106a50,"5000,CHRONOLIA 4",,,,,America/New_York,38.906051,-77.001953
577f1771-54c4-4169-9cdc-5cbae8cb02fb,f904f37a-db70-43c2-8a80-9c24e6b8ca9f,2021-03-16 09:00:00+00:00,2021-03-11 15:30:03.955177+00:00,2021-03-16 15:02:33.006344+00:00,12,SPACING_IN_MINUTES,a4cc95a6-2594-42d6-9226-31d15499d926,"5000,CHRONOLIA 4",,,,,America/New_York,38.906051,-77.001953
577f1771-54c4-4169-9cdc-5cbae8cb02fb,f904f37a-db70-43c2-8a80-9c24e6b8ca9f,2021-03-16 09:00:00+00:00,2021-03-11 15:30:03.955177+00:00,2021-03-16 15:02:33.006344+00:00,12,SPACING_IN_MINUTES,7291e692-6e5e-4e32-aee1-46db8e6e8c6d,"5000,CHRONOLIA 4",,,,,America/New_York,38.906051,-77.001953
577f1771-54c4-4169-9cdc-5cbae8cb02fb,fb3422c3-f19b-4b7f-aab9-b5e9a2d8e16f,2021-03-16 09:00:00+00:00,2021-03-11 15:30:03.955177+00:00,2021-03-16 15:02:33.006344+00:00,12,SPACING_IN_MINUTES,3e187efd-c74b-4796-b09c-8602150dcb2f,"8000,PERFORM82,B",,,,,America/New_York,38.906051,-77.001953
577f1771-54c4-4169-9cdc-5cbae8cb02fb,fb3422c3-f19b-4b7f-aab9-b5e9a2d8e16f,2021-03-16 09:00:00+00:00,2021-03-11 15:30:03.955177+00:00,2021-03-16 15:02:33.006344+00:00,12,SPACING_IN_MINUTES,f31bb3c9-0b96-4871-a405-4cb7b6e8c6d7,"8000,PERFORM82,B",,,,,America/New_York,38.906051,-77.001953
42bec2f8-403d-44ee-84d2-dafc7b93c615,2398b1c8-a09d-498d-a182-cf1f3a5fc0d1,2021-03-16 16:00:00+00:00,2021-03-10 19:01:26.536971+00:00,2021-03-17 07:00:45.129581+00:00,60,SPACING_IN_MINUTES,07a629d8-4507-4457-a645-3ccd65dd76c2,"4000,PERFORM60,6",,,,,America/New_York,38.847488,-76.996215
42bec2f8-403d-44ee-84d2-dafc7b93c615,d6c5bc6e-6a0c-4960-8cea-e00f180eeaff,2021-03-16 16:00:00+00:00,2021-03-10 19:01:26.536971+00:00,2021-03-17 07:00:45.129581+00:00,60,SPACING_IN_MINUTES,1bdb1783-5dd1-4371-aad7-cf87b8c9cbfa,"5000,PERFORM65,6",other,footing,,direct_from_truck,America/New_York,38.847488,-76.996215
51314de2-faa8-4f2e-9a3c-5ab20698fd76,f904f37a-db70-43c2-8a80-9c24e6b8ca9f,2021-03-22 09:00:00+00:00,2021-03-18 14:12:19.422201+00:00,2021-03-22 22:00:04.654718+00:00,15,SPACING_IN_MINUTES,d00449b0-b81f-4741-9b51-7fbfeb9af3b3,"5000,CHRONOLIA 4",other,ramp,,crane_and_bucket,America/New_York,38.906066,-77.001938
51314de2-faa8-4f2e-9a3c-5ab20698fd76,fb3422c3-f19b-4b7f-aab9-b5e9a2d8e16f,2021-03-22 09:00:00+00:00,2021-03-18 14:12:19.422201+00:00,2021-03-22 22:00:04.654718+00:00,15,SPACING_IN_MINUTES,4e3399ee-3a3c-471e-bd85-f6600e5e6a8c,"8000,PERFORM82,B",,,,,America/New_York,38.906066,-77.001938
3ac278bc-315e-4892-a587-cc07cd574c61,78bcea62-06d6-4e0b-b2bd-3b9e464ac3b4,2021-03-22 17:00:00+00:00,2021-03-17 12:33:28.786881+00:00,2021-03-22 18:14:01.039715+00:00,30,SPACING_IN_MINUTES,0055c2eb-2662-4788-bd8e-8d1a65bdd92c,"5000,PERFORM64,6",other,other,,other,America/New_York,38.969146,-76.996826
a2387e4f-3239-4539-8efd-c14f3d9f3004,f904f37a-db70-43c2-8a80-9c24e6b8ca9f,2021-03-23 09:00:00+00:00,2021-03-18 14:13:09.177009+00:00,2021-03-23 23:00:05.089581+00:00,12,SPACING_IN_MINUTES,5b69463d-be4e-4aa6-bf8e-72a284d78c79,"5000,CHRONOLIA 4",,,,,America/New_York,38.906096,-77.001953
a2387e4f-3239-4539-8efd-c14f3d9f3004,f904f37a-db70-43c2-8a80-9c24e6b8ca9f,2021-03-23 09:00:00+00:00,2021-03-18 14:13:09.177009+00:00,2021-03-23 23:00:05.089581+00:00,12,SPACING_IN_MINUTES,b16466e4-56d0-4aef-b3f7-9daed03e84b7,"5000,CHRONOLIA 4",,,,,America/New_York,38.906096,-77.001953
a2387e4f-3239-4539-8efd-c14f3d9f3004,fb3422c3-f19b-4b7f-aab9-b5e9a2d8e16f,2021-03-23 09:00:00+00:00,2021-03-18 14:13:09.177009+00:00,2021-03-23 23:00:05.089581+00:00,12,SPACING_IN_MINUTES,594a2528-8b63-4f6b-806c-c022111e9f74,"8000,PERFORM82,B",,,,,America/New_York,38.906096,-77.001953
a2387e4f-3239-4539-8efd-c14f3d9f3004,fb3422c3-f19b-4b7f-aab9-b5e9a2d8e16f,2021-03-23 09:00:00+00:00,2021-03-18 14:13:09.177009+00:00,2021-03-23 23:00:05.089581+00:00,12,SPACING_IN_MINUTES,81375440-ab37-4c8a-b629-fda423158482,"8000,PERFORM82,B",other,slab_on_deck,,crane_and_bucket,America/New_York,38.906096,-77.001953
570da7a4-46fc-4d84-a4e3-d5298f166958,78bcea62-06d6-4e0b-b2bd-3b9e464ac3b4,2021-03-23 12:00:00+00:00,2021-03-15 18:05:22.925658+00:00,2021-03-24 02:09:04.528849+00:00,20,SPACING_IN_MINUTES,8875fcac-088c-4db3-84f4-243746c28272,"5000,PERFORM64,6",shear_wall,walls,,pump,America/New_York,39.000625,-77.003006
a1a0f125-b31a-4474-88f1-0d68cf2c822a,fb9d97a7-87a3-4270-a326-9dbe28301edc,2021-03-26 08:30:00+00:00,2021-03-18 14:14:32.341973+00:00,2021-03-27 02:37:04.583254+00:00,12,SPACING_IN_MINUTES,5df6d3d5-6d19-43d4-b412-c34da3395a16,"8000,PERFORM79,6",other,slab_on_deck,,crane_and_bucket,America/New_York,38.906096,-77.001953
a1a0f125-b31a-4474-88f1-0d68cf2c822a,fb9d97a7-87a3-4270-a326-9dbe28301edc,2021-03-26 08:30:00+00:00,2021-03-18 14:14:32.341973+00:00,2021-03-27 02:37:04.583254+00:00,12,SPACING_IN_MINUTES,2f72bd0d-8991-4676-ab0b-44be82d9999c,"8000,PERFORM79,6",,,,pump,America/New_York,38.906096,-77.001953
a1a0f125-b31a-4474-88f1-0d68cf2c822a,50613d94-e1b0-43d7-ad2a-570b736d4a47,2021-03-26 08:30:00+00:00,2021-03-18 14:14:32.341973+00:00,2021-03-27 02:37:04.583254+00:00,12,SPACING_IN_MINUTES,3289f6d6-1586-4a7d-9bdd-940a6c920af0,"5000,CHRONOLIA 4",,,,pump,America/New_York,38.906096,-77.001953
a1a0f125-b31a-4474-88f1-0d68cf2c822a,50613d94-e1b0-43d7-ad2a-570b736d4a47,2021-03-26 08:30:00+00:00,2021-03-18 14:14:32.341973+00:00,2021-03-27 02:37:04.583254+00:00,12,SPACING_IN_MINUTES,94381c56-dd3b-4523-aae2-2184c4e1e135,"5000,CHRONOLIA 4",,,,pump,America/New_York,38.906096,-77.001953
a1a0f125-b31a-4474-88f1-0d68cf2c822a,50613d94-e1b0-43d7-ad2a-570b736d4a47,2021-03-26 08:30:00+00:00,2021-03-18 14:14:32.341973+00:00,2021-03-27 02:37:04.583254+00:00,12,SPACING_IN_MINUTES,5d3f3765-8a1e-46ba-ac85-62e66ff8cc55,"5000,CHRONOLIA 4",,,,pump,America/New_York,38.906096,-77.001953
a1a0f125-b31a-4474-88f1-0d68cf2c822a,fb9d97a7-87a3-4270-a326-9dbe28301edc,2021-03-26 08:30:00+00:00,2021-03-18 14:14:32.341973+00:00,2021-03-27 02:37:04.583254+00:00,12,SPACING_IN_MINUTES,70afb1df-7a14-4127-9f91-3bf64d40c0fd,"8000,PERFORM79,6",,,,pump,America/New_York,38.906096,-77.001953
